OrderNumber,EventStartTime,EventName,TicketType,OrganizationCategoryName,OrganizationName,OrganizationZipCode,OrganizationState,Quantity,OrganizationCity,School District,School Type
101120123,4/24/2023,Admission,11th Grade Student,PreK-12,Raritan HS,7730,Hazlet,6,Pennsylvania,Hazlet Board of Education,Public
101120123,4/24/2023,Admission,12th Grade Student,PreK-12,Raritan HS,7730,Hazlet,6,Pennsylvania,Hazlet Board of Education,Public
101120123,4/24/2023,Admission,Adult,PreK-12,Raritan HS,7730,Hazlet,-2,Pennsylvania,Hazlet Board of Education,Public
101120123,4/24/2023,Admission,11th Grade Student,PreK-12,Raritan HS,7730,Hazlet,-6,Pennsylvania,Hazlet Board of Education,Public
101120123,4/24/2023,Admission,12th Grade Student,PreK-12,Raritan HS,7730,Hazlet,-6,Pennsylvania,Hazlet Board of Education,Public
101121205,4/24/2023,Gallery Lessons,Adult,PreK-12,Methacton HS,19403-1048,Eagleville,3,PA,Methacton SD,Public
101121205,4/24/2023,Gallery Lessons,11th Grade Student + Special Exhibition,PreK-12,Methacton HS,19403-1048,Eagleville,30,PA,Methacton SD,Public
101121205,4/24/2023,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12,Methacton HS,19403-1048,Eagleville,15,PA,Methacton SD,Public
101121205,4/24/2023,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12,Methacton HS,19403-1048,Eagleville,2,PA,Methacton SD,Public
101121205,4/24/2023,Gallery Lessons,11th Grade Student + Special Exhibition,PreK-12,Methacton HS,19403-1048,Eagleville,-13,PA,Methacton SD,Public
101121205,4/24/2023,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12,Methacton HS,19403-1048,Eagleville,1,PA,Methacton SD,Public
101121205,4/24/2023,Gallery Lessons,11th Grade Student + Special Exhibition,PreK-12,Methacton HS,19403-1048,Eagleville,-1,PA,Methacton SD,Public
101121205,4/24/2023,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12,Methacton HS,19403-1048,Eagleville,-1,PA,Methacton SD,Public
100989407,3/10/2023,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Norwood Fontbonne Academy,19118,Philadelphia,4,Pennsylvania,Archdiocese of Philadelphia,Archdiocese
100989407,3/10/2023,PreK-12 In-School Post-Visit Lessons,3rd Grade Student,PreK-12 Free,Norwood Fontbonne Academy,19118,Philadelphia,20,Pennsylvania,Archdiocese of Philadelphia,Archdiocese
100989407,3/10/2023,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Norwood Fontbonne Academy,19118,Philadelphia,4,Pennsylvania,Archdiocese of Philadelphia,Archdiocese
100989407,3/10/2023,PreK-12 In-School Post-Visit Lessons,3rd Grade Student,PreK-12 Free,Norwood Fontbonne Academy,19118,Philadelphia,20,Pennsylvania,Archdiocese of Philadelphia,Archdiocese
100989407,3/10/2023,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Norwood Fontbonne Academy,19118,Philadelphia,-4,Pennsylvania,Archdiocese of Philadelphia,Archdiocese
100989407,3/10/2023,PreK-12 In-School Post-Visit Lessons,3rd Grade Student,PreK-12 Free,Norwood Fontbonne Academy,19118,Philadelphia,-20,Pennsylvania,Archdiocese of Philadelphia,Archdiocese
100989407,3/10/2023,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,Norwood Fontbonne Academy,19118,Philadelphia,-4,Pennsylvania,Archdiocese of Philadelphia,Archdiocese
100989407,3/10/2023,PreK-12 In-School Post-Visit Lessons,3rd Grade Student,PreK-12 Free,Norwood Fontbonne Academy,19118,Philadelphia,-20,Pennsylvania,Archdiocese of Philadelphia,Archdiocese
101086702,4/25/2023,Gallery Lessons,Adult,PreK-12 Free,South Philadelphia High School,19148,Philadelphia,2,Pennsylvania,Philadelphia City SD,Public
101086702,4/25/2023,Gallery Lessons,10th Grade Student + Special Exhibition,PreK-12 Free,South Philadelphia High School,19148,Philadelphia,5,Pennsylvania,Philadelphia City SD,Public
101086702,4/25/2023,Gallery Lessons,11th Grade Student + Special Exhibition,PreK-12 Free,South Philadelphia High School,19148,Philadelphia,5,Pennsylvania,Philadelphia City SD,Public
101086702,4/25/2023,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12 Free,South Philadelphia High School,19148,Philadelphia,10,Pennsylvania,Philadelphia City SD,Public
101087006,4/25/2023,Gallery Lessons,Adult,PreK-12,Conestoga SHS,19312-1260,Berwyn,4,PA,Tredyffrin/Easttown SD,Public
101087006,4/25/2023,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12,Conestoga SHS,19312-1260,Berwyn,42,PA,Tredyffrin/Easttown SD,Public
101087006,4/25/2023,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12,Conestoga SHS,19312-1260,Berwyn,-17,PA,Tredyffrin/Easttown SD,Public
100953015,4/26/2023,Gallery Lessons,Adult,PreK-12 Free,Riletta Twyne Cream Family School,8104,Camden,20,New Jersey,Camden City SD,Public
100953015,4/26/2023,Gallery Lessons,Pre-K Student,PreK-12 Free,Riletta Twyne Cream Family School,8104,Camden,40,New Jersey,Camden City SD,Public
100953015,4/26/2023,Gallery Lessons,Adult,PreK-12 Free,Riletta Twyne Cream Family School,8104,Camden,-20,New Jersey,Camden City SD,Public
100953015,4/26/2023,Gallery Lessons,Pre-K Student,PreK-12 Free,Riletta Twyne Cream Family School,8104,Camden,-40,New Jersey,Camden City SD,Public
100936210,4/27/2023,Gallery Lessons,Adult,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,3,PA,Philadelphia City SD,Public
100936210,4/27/2023,Gallery Lessons,9th Grade Student + Self-Guided + Special Exhibition,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,8,PA,Philadelphia City SD,Public
100936210,4/27/2023,Gallery Lessons,10th Grade Student + Self-Guided + Special Exhibition,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,8,PA,Philadelphia City SD,Public
100936210,4/27/2023,Gallery Lessons,11th Grade Student + Self-Guided + Special Exhibition,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,7,PA,Philadelphia City SD,Public
100936210,4/27/2023,Gallery Lessons,12th Grade Student + Self-Guided + Special Exhibition,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,7,PA,Philadelphia City SD,Public
100936210,4/27/2023,Gallery Lessons,Adult,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,-3,PA,Philadelphia City SD,Public
100936210,4/27/2023,Gallery Lessons,9th Grade Student + Self-Guided + Special Exhibition,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,-8,PA,Philadelphia City SD,Public
100936210,4/27/2023,Gallery Lessons,10th Grade Student + Self-Guided + Special Exhibition,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,-8,PA,Philadelphia City SD,Public
100936210,4/27/2023,Gallery Lessons,11th Grade Student + Self-Guided + Special Exhibition,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,-7,PA,Philadelphia City SD,Public
100936210,4/27/2023,Gallery Lessons,12th Grade Student + Self-Guided + Special Exhibition,PreK-12 Free,Roxborough High School,19128-2516,Philadelphia,-7,PA,Philadelphia City SD,Public
101082060,4/27/2023,Admission,Adult,PreK-12 Free,John F. McCloskey School,19150,Philadelphia,3,Pennsylvania,Philadelphia City SD,Public
101082060,4/27/2023,Admission,8th Grade Student,PreK-12 Free,John F. McCloskey School,19150,Philadelphia,10,Pennsylvania,Philadelphia City SD,Public
101094215,4/27/2023,Gallery Lessons,Adult,PreK-12,North Montco Tech Career Center,19446,Lansdale,3,Pennsylvania,Unaffiliated,Other
101094215,4/27/2023,Gallery Lessons,11th Grade Student + Self-Guided + Special Exhibition,PreK-12,North Montco Tech Career Center,19446,Lansdale,15,Pennsylvania,Unaffiliated,Other
101094215,4/27/2023,Gallery Lessons,12th Grade Student + Self-Guided + Special Exhibition,PreK-12,North Montco Tech Career Center,19446,Lansdale,15,Pennsylvania,Unaffiliated,Other
101094215,4/27/2023,Gallery Lessons,Adult,PreK-12,North Montco Tech Career Center,19446,Lansdale,1,Pennsylvania,Unaffiliated,Other
101111306,4/27/2023,Admission,Adult,PreK-12,Penns Valley Area JSHS,16875,Spring Mills,2,Pennsylvania,Penns Valley Area SD,Public
101111306,4/27/2023,Admission,10th Grade Student,PreK-12,Penns Valley Area JSHS,16875,Spring Mills,5,Pennsylvania,Penns Valley Area SD,Public
101111306,4/27/2023,Admission,11th Grade Student,PreK-12,Penns Valley Area JSHS,16875,Spring Mills,5,Pennsylvania,Penns Valley Area SD,Public
101111306,4/27/2023,Admission,12th Grade Student,PreK-12,Penns Valley Area JSHS,16875,Spring Mills,4,Pennsylvania,Penns Valley Area SD,Public
101082347,4/28/2023,Admission,Adult,PreK-12,Woodstown High School,8098,Woodstown,2,New Jersey,Woodstown-Pilesgrove Regional SD,Public
101082347,4/28/2023,Admission,10th Grade Student,PreK-12,Woodstown High School,8098,Woodstown,8,New Jersey,Woodstown-Pilesgrove Regional SD,Public
101082347,4/28/2023,Admission,11th Grade Student,PreK-12,Woodstown High School,8098,Woodstown,8,New Jersey,Woodstown-Pilesgrove Regional SD,Public
101082347,4/28/2023,Admission,12th Grade Student,PreK-12,Woodstown High School,8098,Woodstown,9,New Jersey,Woodstown-Pilesgrove Regional SD,Public
101082347,4/28/2023,Admission,Adult,PreK-12,Woodstown High School,8098,Woodstown,-2,New Jersey,Woodstown-Pilesgrove Regional SD,Public
101082347,4/28/2023,Admission,10th Grade Student,PreK-12,Woodstown High School,8098,Woodstown,-8,New Jersey,Woodstown-Pilesgrove Regional SD,Public
101082347,4/28/2023,Admission,11th Grade Student,PreK-12,Woodstown High School,8098,Woodstown,-8,New Jersey,Woodstown-Pilesgrove Regional SD,Public
101082347,4/28/2023,Admission,12th Grade Student,PreK-12,Woodstown High School,8098,Woodstown,-9,New Jersey,Woodstown-Pilesgrove Regional SD,Public
101082348,4/28/2023,Admission,Adult,PreK-12,The Hill School,19464,Pottstown,3,Pennsylvania,Unaffiliated,Private
101082348,4/28/2023,Admission,11th Grade Student,PreK-12,The Hill School,19464,Pottstown,14,Pennsylvania,Unaffiliated,Private
101082348,4/28/2023,Admission,12th Grade Student,PreK-12,The Hill School,19464,Pottstown,14,Pennsylvania,Unaffiliated,Private
100985910,5/2/2023,Gallery Lessons,Adult,PreK-12 Free,Murrell Dobbins Career and Technical High School,19132,Philadelphia,4,Pennsylvania,Philadelphia City SD,Public
100985910,5/2/2023,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12 Free,Murrell Dobbins Career and Technical High School,19132,Philadelphia,50,Pennsylvania,Philadelphia City SD,Public
100985910,5/2/2023,Gallery Lessons,Adult,PreK-12 Free,Murrell Dobbins Career and Technical High School,19132,Philadelphia,-4,Pennsylvania,Philadelphia City SD,Public
100985910,5/2/2023,Gallery Lessons,12th Grade Student + Special Exhibition,PreK-12 Free,Murrell Dobbins Career and Technical High School,19132,Philadelphia,-50,Pennsylvania,Philadelphia City SD,Public
101073423,5/2/2023,Gallery Lessons,Adult,PreK-12 Free,Samuel Powel School,19104,Philadelphia,6,Pennsylvania,Philadelphia City SD,Public
101073423,5/2/2023,Gallery Lessons,2nd Grade Student,PreK-12 Free,Samuel Powel School,19104,Philadelphia,60,Pennsylvania,Philadelphia City SD,Public
101073423,5/2/2023,Gallery Lessons,Adult,PreK-12 Free,Samuel Powel School,19104,Philadelphia,-6,Pennsylvania,Philadelphia City SD,Public
101073423,5/2/2023,Gallery Lessons,2nd Grade Student,PreK-12 Free,Samuel Powel School,19104,Philadelphia,-60,Pennsylvania,Philadelphia City SD,Public
101032243,5/4/2023,Gallery Lessons,Adult,PreK-12 Free,Arts Academy at Benjamin Rush,19154-3516,Philadelphia,6,PA,Philadelphia City SD,Public
101032243,5/4/2023,Gallery Lessons,10th Grade Student + Special Exhibition,PreK-12 Free,Arts Academy at Benjamin Rush,19154-3516,Philadelphia,60,PA,Philadelphia City SD,Public
101032243,5/4/2023,Gallery Lessons,10th Grade Student + Special Exhibition,PreK-12 Free,Arts Academy at Benjamin Rush,19154-3516,Philadelphia,-60,PA,Philadelphia City SD,Public
101032243,5/4/2023,Gallery Lessons,Adult,PreK-12 Free,Arts Academy at Benjamin Rush,19154-3516,Philadelphia,-6,PA,Philadelphia City SD,Public
101082062,5/4/2023,Admission,Adult,PreK-12,Mainland Regional HS,8221,Linwood,3,New Jersey,Mainland Regional SD,Public
101082062,5/4/2023,Admission,9th Grade Student,PreK-12,Mainland Regional HS,8221,Linwood,9,New Jersey,Mainland Regional SD,Public
101082062,5/4/2023,Admission,10th Grade Student,PreK-12,Mainland Regional HS,8221,Linwood,9,New Jersey,Mainland Regional SD,Public
101082062,5/4/2023,Admission,11th Grade Student,PreK-12,Mainland Regional HS,8221,Linwood,9,New Jersey,Mainland Regional SD,Public
101082062,5/4/2023,Admission,12th Grade Student,PreK-12,Mainland Regional HS,8221,Linwood,10,New Jersey,Mainland Regional SD,Public
101102704,5/4/2023,Gallery Lessons,Adult,PreK-12 Free,Arts Academy at Benjamin Rush,19154-3516,Philadelphia,6,PA,Philadelphia City SD,Public
101102704,5/4/2023,Gallery Lessons,10th Grade Student + Self-Guided + Special Exhibition,PreK-12 Free,Arts Academy at Benjamin Rush,19154-3516,Philadelphia,40,PA,Philadelphia City SD,Public
101088023,5/5/2023,PreK-12 Online Learning,Adult,PreK-12 (Modig),Overbrook Elementary School,19151,Philadelphia,3,Pennsylvania,Philadelphia City SD,Public
101088023,5/5/2023,PreK-12 Online Learning,Kindergarten Student,PreK-12 (Modig),Overbrook Elementary School,19151,Philadelphia,28,Pennsylvania,Philadelphia City SD,Public
101088234,5/5/2023,PreK-12 Online Learning,Adult,PreK-12,Yorkship Family School,8104,Camden,14,New Jersey,Camden City SD,Public
101088234,5/5/2023,PreK-12 Online Learning,Pre-K Student,PreK-12,Yorkship Family School,8104,Camden,47,New Jersey,Camden City SD,Public
101088234,5/5/2023,PreK-12 Online Learning,Kindergarten Student,PreK-12,Yorkship Family School,8104,Camden,47,New Jersey,Camden City SD,Public
101088234,5/5/2023,PreK-12 Online Learning,1st Grade Student,PreK-12,Yorkship Family School,8104,Camden,46,New Jersey,Camden City SD,Public
101088318,5/5/2023,PreK-12 Online Learning,Adult,PreK-12 Free,Tanner G. Duckrey School,19121-2310,Philadelphia,6,PA,Philadelphia City SD,Public
101088318,5/5/2023,PreK-12 Online Learning,Pre-K Student,PreK-12 Free,Tanner G. Duckrey School,19121-2310,Philadelphia,38,PA,Philadelphia City SD,Public
101088318,5/5/2023,PreK-12 Online Learning,Adult,PreK-12 Free,Tanner G. Duckrey School,19121-2310,Philadelphia,-6,PA,Philadelphia City SD,Public
101088318,5/5/2023,PreK-12 Online Learning,Pre-K Student,PreK-12 Free,Tanner G. Duckrey School,19121-2310,Philadelphia,-38,PA,Philadelphia City SD,Public
101096316,5/5/2023,PreK-12 Online Learning,Adult,PreK-12 (Modig),Overbrook Elementary School,19151,Philadelphia,3,Pennsylvania,Philadelphia City SD,Public
101096316,5/5/2023,PreK-12 Online Learning,Kindergarten Student,PreK-12 (Modig),Overbrook Elementary School,19151,Philadelphia,28,Pennsylvania,Philadelphia City SD,Public
101033114,2/9/2023,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,James Dobson School,19127-1929,Philadelphia,2,PA,Philadelphia City SD,Public
101033114,2/9/2023,PreK-12 In-School Post-Visit Lessons,5th Grade Student,PreK-12 Free,James Dobson School,19127-1929,Philadelphia,28,PA,Philadelphia City SD,Public
101033114,2/13/2023,PreK-12 In-School Post-Visit Lessons,Adult,PreK-12 Free,James Dobson School,19127-1929,Philadelphia,2,PA,Philadelphia City SD,Public
101033114,2/13/2023,PreK-12 In-School Post-Visit Lessons,5th Grade Student,PreK-12 Free,James Dobson School,19127-1929,Philadelphia,28,PA,Philadelphia City SD,Public
100986011,5/9/2023,Gallery Lessons,Adult,PreK-12 Free,Wissahickon CS - Awbury,19138-1023,Philadelphia,2,Pennsylvania,Unaffiliated,Charter
100986011,5/9/2023,Gallery Lessons,3rd Grade Student + Special Exhibition,PreK-12 Free,Wissahickon CS - Awbury,19138-1023,Philadelphia,54,Pennsylvania,Unaffiliated,Charter
100986011,5/9/2023,Gallery Lessons,Adult,PreK-12 Free,Wissahickon CS - Awbury,19138-1023,Philadelphia,2,Pennsylvania,Unaffiliated,Charter
100986011,5/9/2023,Gallery Lessons,3rd Grade Student + Special Exhibition,PreK-12 Free,Wissahickon CS - Awbury,19138-1023,Philadelphia,54,Pennsylvania,Unaffiliated,Charter
100986011,5/9/2023,Gallery Lessons,Adult,PreK-12 Free,Wissahickon CS - Awbury,19138-1023,Philadelphia,-2,Pennsylvania,Unaffiliated,Charter
100986011,5/9/2023,Gallery Lessons,3rd Grade Student + Special Exhibition,PreK-12 Free,Wissahickon CS - Awbury,19138-1023,Philadelphia,-54,Pennsylvania,Unaffiliated,Charter
100986011,5/9/2023,Gallery Lessons,Adult,PreK-12 Free,Wissahickon CS - Awbury,19138-1023,Philadelphia,4,Pennsylvania,Unaffiliated,Charter
100986011,5/9/2023,Gallery Lessons,Adult,PreK-12 Free,Wissahickon CS - Awbury,19138-1023,Philadelphia,1,Pennsylvania,Unaffiliated,Charter
